,H,vX,vY,h,x,y
158,526.8951824303783,-192.1310303126545,-891.7599414076174,264.49429993337264,-256375.0,-1976867.0918152204
159,560.7192109346286,-200.84737779954742,-862.2358219826568,263.75365961746274,-256125.0,-1976867.0918152204
160,597.9224827053336,-206.66479520050405,-830.0239359658774,264.33965101800754,-255875.0,-1976867.0918152204
161,643.6394920320461,-205.96274271033556,-798.2045597393977,266.19934755359225,-255625.0,-1976867.0918152204
162,681.4568208673713,-197.36208656293635,-766.805797371265,268.6724909423239,-255375.0,-1976867.0918152204
163,679.9189603291841,-180.55085314268356,-732.3604469816976,270.3302937065117,-255125.0,-1976867.0918152204
164,629.2158851374954,-157.0319087639447,-692.2067860766682,269.86997167414876,-254875.0,-1976867.0918152204
165,550.9766478308557,-131.20512680861046,-646.7679942075948,267.4055902447897,-254625.0,-1976867.0918152204
166,475.19814679302124,-108.69155051527788,-601.722263761453,263.9242191186666,-254375.0,-1976867.0918152204
167,414.6442486769963,-92.34051480423479,-564.1496845260193,260.34410708749266,-254125.0,-1976867.0918152204
168,297.3813383739442,-24.10398914826851,-376.6701880487195,267.0788097714833,-258375.0,-1976617.0918152204
169,310.68883138384723,-37.65652886842199,-444.27515390229854,268.2633662299456,-258125.0,-1976617.0918152204
170,329.8172482852846,-59.54391078894847,-540.4545403408291,270.09848999676944,-257875.0,-1976617.0918152204
171,355.1339789901129,-88.61728068150198,-647.1636722844042,272.44534491123676,-257625.0,-1976617.0918152204
172,383.58808418583425,-118.858469190182,-737.9326061291274,274.67858932573046,-257375.0,-1976617.0918152204
173,412.2935237879454,-143.07783675447618,-797.4913959231249,275.9733839382096,-257125.0,-1976617.0918152204
174,443.6618434204797,-158.523918113878,-826.3689118363527,276.01543809254576,-256875.0,-1976617.0918152204
175,478.2374104038247,-167.738364000171,-833.7743431316936,275.28642109284607,-256625.0,-1976617.0918152204
176,511.5782275305027,-174.36721656001237,-826.2284115171625,274.56228129933027,-256375.0,-1976617.0918152204
177,542.4425303037339,-179.97326893343907,-810.4307130973751,274.3317772992339,-256125.0,-1976617.0918152204
178,582.6330503694517,-183.0780286168451,-791.116231518413,274.6868907243144,-255875.0,-1976617.0918152204
179,637.1497598536449,-181.1974496331579,-770.85913849464,275.4733843326743,-255625.0,-1976617.0918152204
180,686.5487791396554,-172.75370959656152,-749.6568131111951,276.2378197757469,-255375.0,-1976617.0918152204
181,696.7112325919509,-156.81177054844437,-724.8270175094342,275.95795964665865,-255125.0,-1976617.0918152204
182,652.4871379827684,-134.6236613655734,-694.3160778101487,273.706991286374,-254875.0,-1976617.0918152204
183,572.9180004416728,-110.24568174643902,-657.5912538551903,269.82058830297376,-254625.0,-1976617.0918152204
184,490.7334175836854,-89.43423888475358,-620.377253672495,265.3498113325973,-254375.0,-1976617.0918152204
185,422.92270976633324,-74.33848103686442,-586.3919712690348,261.1343089373476,-254125.0,-1976617.0918152204
186,323.0239756027818,-37.64082905301538,-399.192311823649,275.2867088487845,-258125.0,-1976367.0918152204
187,345.9152482087585,-57.18456483247628,-478.7681808394137,277.02540915901733,-257875.0,-1976367.0918152204
188,373.87802776255677,-83.41565259801175,-570.9607859258265,279.0073841618891,-257625.0,-1976367.0918152204
189,402.28945418236236,-111.39032206886276,-654.6157784823623,280.6810885055623,-257375.0,-1976367.0918152204
190,428.0640478999661,-134.81231265302196,-716.5061914331694,281.49852252761383,-257125.0,-1976367.0918152204
191,453.11967913756735,-150.66355810692642,-753.2732071456395,281.4677652884039,-256875.0,-1976367.0918152204
192,481.39806643824153,-160.89273162777295,-771.468573442066,281.27278038548,-256625.0,-1976367.0918152204
193,511.0073970465178,-167.791090048326,-776.4946577169512,281.55347981243676,-256375.0,-1976367.0918152204
194,541.637079598707,-172.42711894508747,-772.5956991199322,282.39444385328255,-256125.0,-1976367.0918152204
195,584.2904148912246,-174.00007105542252,-763.558899810927,283.3310386082941,-255875.0,-1976367.0918152204
196,642.7996238450728,-170.8896172043757,-751.7088352362799,283.7566363272618,-255625.0,-1976367.0918152204
197,699.2367899389074,-161.54932873555532,-736.9902274324317,283.17340480971694,-255375.0,-1976367.0918152204
198,719.5188353965007,-144.71656399534598,-717.7219787344294,281.08803786670387,-255125.0,-1976367.0918152204
