,dis,bed,z85,z02,z07,z15,v85,v02,v07,v15,Td85,Td02,Td07,Td15,Tb85,Tb02,Tb07,Tb15,TLat85,TLat02,TLat07,TLat15,TLon85,TLon02,TLon07,TLon15,fTLon85,fTLon02,fTLon07,fTLon15,t85,t02,t07,t15
515,29.75661631436707,-175.47550243595276,893.4215313237454,883.1303781920956,880.0653562317439,844.6091424163326,0.31492362659080014,0.29300874583100184,0.32671083401489065,0.3959924576972361,117.73586543015577,126.28785032731835,106.69590701461735,113.06902575463563,141.08812343613522,76.15820199055716,50.64047019827616,68.17618068064888,0.5480982718282299,58.82818567385174,62.237759091445646,57.10543430964042,-23.90035627780771,-8.698537337090512,-6.182322275104417,-12.21258923565368,-20.299979271809978,-6.887865550443106,-5.79433874090169,-10.80100332884754,False,False,False,False
516,29.81571921298869,-171.7310326510317,894.1323733419065,883.9093757343918,880.7290251711966,845.418055113138,0.3166783839846017,0.2936140490070539,0.3272689180722921,0.39665433929832045,117.58684815047353,125.99212559841051,105.16290040947811,113.07136925157008,134.34260663453625,73.90266064675787,45.93029912065373,67.24856120362968,5.521754076712536,59.98188232803237,64.5235096676034,57.00433725067057,-22.27751256077527,-7.892417376379709,-5.290908378778969,-11.181529202730127,-18.945581849653106,-6.26421479826139,-5.031154863718565,-9.888912884615895,False,False,False,False
517,29.87471744282168,-168.22014323745162,894.78177775292,884.6287787041,881.3431562293551,846.1003446791989,0.3184776947300754,0.2943739715149426,0.32775297655974306,0.3973300726290173,117.7511101805366,125.94251634654013,103.9412863949066,113.46795121676946,127.10247937482214,72.35820491088653,42.32439587977394,66.75075935478417,10.762802588705508,60.43507753648161,65.78672726914454,56.54163392258579,-20.11417178299102,-6.850766100827995,-4.169836754011877,-9.824442060600484,-17.081938125383164,-5.439597603384075,-4.011723251306817,-8.658340928207865,False,False,False,False
518,29.933626139698802,-168.31549054568012,895.5495811827041,885.458835009612,882.0545943850412,846.7537207457234,0.3202427947877659,0.2953063413562515,0.3283801012857084,0.39793361237196295,118.40047793580875,126.37031348181506,103.45842486927792,114.52794984759794,120.28393081606367,70.86789302850572,39.258706747071955,66.45531192869892,16.098275747794013,61.311795209866425,67.25584735706497,56.55112545537535,-17.981728628048916,-5.80937475655707,-3.056129234858969,-8.47848753647631,-15.1872094957233,-4.597104016358281,-2.9539684551745866,-7.402985513805681,False,False,False,False
519,29.992459743666817,-164.8881015623168,896.243904801335,886.2191771104403,882.6677212817417,847.3445423701494,0.3219068615468435,0.2961056494595875,0.32884350764646786,0.398382731499935,118.70919005087707,126.43711531319668,102.98329279734457,115.54300962403285,113.2046785586963,69.51547800954486,36.58683771588028,66.32873675582039,21.253155946932488,61.697563676856284,68.35162311277713,56.33098355509658,-15.748644454751734,-4.775926373204453,-1.9551680313127973,-7.116710686884084,-13.266575610533682,-3.7773136166338754,-1.8985293421917182,-6.1593606658172195,False,False,False,False
520,30.051361700824245,-161.46329563911326,896.9390130635863,886.9802943099079,883.2816012759708,848.0295628237004,0.3235743702252621,0.29690696458445304,0.329308428335854,0.3989352600832416,119.36366140482797,126.84975929268823,102.51047500964738,116.56207845200997,106.50040941675643,68.16376965444023,33.91479058881049,66.20181597324155,26.427753927310576,62.41260739967927,69.44765982639498,56.1124334779169,-13.564501939239046,-3.7266177614312874,-0.8519754055580249,-5.752170999148436,-11.364012949665096,-2.937820128481784,-0.8311105820920687,-4.934856237585602,False,False,False,False
521,30.11041501525778,-157.77094452512,897.6330528902126,887.7392734864234,883.9035493388617,848.9201925923167,0.3252165100063841,0.29770653561544747,0.32979874939426135,0.399724056632685,120.7122812356875,127.95487689317423,102.03073308087362,117.57411688995177,100.6158727388874,66.8543577122121,31.322051586839848,66.07651628455658,31.56086658561053,63.73627877482145,70.44699588044081,55.8677207435334,-11.464458088810355,-2.6357595938594094,0.26168561359303066,-4.370120138138195,-9.49734192035217,-2.0599133521576736,0.2564772453272567,-3.716906623443819,False,False,False,False
522,30.169595808416233,-150.5691909548236,898.2925598341706,888.4502165097489,884.6093069828319,849.7886915929317,0.32644117087732044,0.29843049338439254,0.33057562337596325,0.40062685432489137,121.20210195275858,128.1770060675696,101.40061433125132,118.38950404040602,94.6418784980317,66.0707382495453,29.754030697622845,65.98122380686054,35.61125447604804,63.56197747330765,70.1957290000895,55.24434426625447,-9.051031021321071,-1.4557096552834212,1.4508546335390553,-2.8360640327089977,-7.467717865857579,-1.1357026505331473,1.4308144414189283,-2.395536712224976,False,False,False,False
523,30.228877651964286,-145.5685306584309,899.0211031124014,889.2269755655683,885.3161607428893,850.6582958072893,0.3276868665445917,0.29923873147259483,0.33135470142806284,0.40153290211041637,121.90675914281496,128.61111030363267,101.03058953091411,119.42700232655528,89.00358821077184,65.25401647044832,28.259887333539716,65.94903026894832,39.62131722229321,63.629090656675885,70.1276158862642,54.79650717670958,-6.718146290250006,-0.2719968234915947,2.6430863111103036,-1.3185351191026662,-5.510889090554554,-0.21148781225000587,2.6161248027772337,-1.1040510884609906,False,False,False,False
524,30.288232102167758,-147.2224338395265,899.9559968298006,890.2003685215695,886.0237992415897,851.5286912735428,0.3289846608665931,0.30029535513899647,0.33213535743274747,0.40244127672414065,123.2503272999918,129.67601747694178,101.44014794421571,121.12339914462248,84.40356421736503,64.33372297538665,26.989988615846627,66.10901546573574,43.49220068743943,64.42688163641732,70.61307658706792,54.87471616770315,-4.645437604812667,0.9154128651377849,3.8370827413012685,0.13966751118356813,-3.7691077229398773,0.7059230248959164,3.7826075957729968,0.11531009876696394,False,False,False,False
